Schooljaar;Niveau regio;Regio;Soort hoger onderwijs;Opleidingssector;Aantal
2022/2023;Provincie;Zeeland;WO;Gezondheidszorg;110.00
2022/2023;Provincie;Zeeland;WO;Landbouw en natuurlijke omgeving;65.00
2022/2023;Provincie;Zeeland;WO;Natuur;105.00
2022/2023;Provincie;Zeeland;WO;Onderwijs;5.00
2022/2023;Provincie;Zeeland;WO;Recht;212.00
2022/2023;Provincie;Zeeland;WO;Sectoroverstijgend;488.00
2022/2023;Provincie;Zeeland;WO;Taal en cultuur;156.00
2022/2023;Provincie;Zeeland;WO;Techniek;201.00
2022/2023;Provincie;Zeeland;WO;Totaal energietransitie;306.00
2022/2023;Provincie;Zuid-Holland;Totaal;Totaal;177251.00
2022/2023;Provincie;Zuid-Holland;Totaal;Economie;48530.00
2022/2023;Provincie;Zuid-Holland;Totaal;Gedrag en maatschappij;24335.00
2022/2023;Provincie;Zuid-Holland;Totaal;Gezondheidszorg;18492.00
2022/2023;Provincie;Zuid-Holland;Totaal;Landbouw en natuurlijke omgeving;1950.00
2022/2023;Provincie;Zuid-Holland;Totaal;Natuur;6883.00
2022/2023;Provincie;Zuid-Holland;Totaal;Onderwijs;12974.00
2022/2023;Provincie;Zuid-Holland;Totaal;Recht;8293.00
2022/2023;Provincie;Zuid-Holland;Totaal;Sectoroverstijgend;4481.00
2022/2023;Provincie;Zuid-Holland;Totaal;Taal en cultuur;11884.00
2022/2023;Provincie;Zuid-Holland;Totaal;Techniek;39429.00
2022/2023;Provincie;Zuid-Holland;Totaal;Totaal energietransitie;46312.00
2022/2023;Provincie;Zuid-Holland;HBO;Totaal;96056.00
2022/2023;Provincie;Zuid-Holland;HBO;Economie;37255.00
2022/2023;Provincie;Zuid-Holland;HBO;Gedrag en maatschappij;10008.00
2022/2023;Provincie;Zuid-Holland;HBO;Gezondheidszorg;10512.00
2022/2023;Provincie;Zuid-Holland;HBO;Landbouw en natuurlijke omgeving;1240.00
2022/2023;Provincie;Zuid-Holland;HBO;Onderwijs;12641.00
2022/2023;Provincie;Zuid-Holland;HBO;Sectoroverstijgend;49.00
2022/2023;Provincie;Zuid-Holland;HBO;Taal en cultuur;4264.00
2022/2023;Provincie;Zuid-Holland;HBO;Techniek;20087.00
2022/2023;Provincie;Zuid-Holland;HBO;Totaal energietransitie;20087.00
2022/2023;Provincie;Zuid-Holland;WO;Totaal;81195.00
2022/2023;Provincie;Zuid-Holland;WO;Economie;11275.00
2022/2023;Provincie;Zuid-Holland;WO;Gedrag en maatschappij;14327.00
2022/2023;Provincie;Zuid-Holland;WO;Gezondheidszorg;7980.00
2022/2023;Provincie;Zuid-Holland;WO;Landbouw en natuurlijke omgeving;710.00
2022/2023;Provincie;Zuid-Holland;WO;Natuur;6883.00
2022/2023;Provincie;Zuid-Holland;WO;Onderwijs;333.00
2022/2023;Provincie;Zuid-Holland;WO;Recht;8293.00
2022/2023;Provincie;Zuid-Holland;WO;Sectoroverstijgend;4432.00
2022/2023;Provincie;Zuid-Holland;WO;Taal en cultuur;7620.00
2022/2023;Provincie;Zuid-Holland;WO;Techniek;19342.00
2022/2023;Provincie;Zuid-Holland;WO;Totaal energietransitie;26225.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);Totaal;Totaal;9066.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);Totaal;Economie;2731.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);Totaal;Gedrag en maatschappij;1321.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);Totaal;Gezondheidszorg;1199.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);Totaal;Landbouw en natuurlijke omgeving;373.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);Totaal;Natuur;154.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);Totaal;Onderwijs;1023.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);Totaal;Recht;267.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);Totaal;Sectoroverstijgend;22.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);Totaal;Taal en cultuur;250.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);Totaal;Techniek;1726.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);Totaal;Totaal energietransitie;1880.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);HBO;Totaal;7294.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);HBO;Economie;2443.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);HBO;Gedrag en maatschappij;966.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);HBO;Gezondheidszorg;999.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);HBO;Landbouw en natuurlijke omgeving;259.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);HBO;Onderwijs;1010.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);HBO;Sectoroverstijgend;3.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);HBO;Taal en cultuur;93.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);HBO;Techniek;1521.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);HBO;Totaal energietransitie;1521.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);WO;Totaal;1772.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);WO;Economie;288.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);WO;Gedrag en maatschappij;355.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);WO;Gezondheidszorg;200.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);WO;Landbouw en natuurlijke omgeving;114.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);WO;Natuur;154.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);WO;Onderwijs;13.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);WO;Recht;267.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);WO;Sectoroverstijgend;19.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);WO;Taal en cultuur;157.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);WO;Techniek;205.00
2022/2023;Arbeidsmarktregio;Achterhoek (A);WO;Totaal energietransitie;359.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);Totaal;Totaal;12534.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);Totaal;Economie;3538.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);Totaal;Gedrag en maatschappij;2055.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);Totaal;Gezondheidszorg;1592.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);Totaal;Landbouw en natuurlijke omgeving;360.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);Totaal;Natuur;595.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);Totaal;Onderwijs;1215.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);Totaal;Recht;424.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);Totaal;Sectoroverstijgend;119.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);Totaal;Taal en cultuur;646.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);Totaal;Techniek;1990.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);Totaal;Totaal energietransitie;2585.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);HBO;Totaal;8800.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);HBO;Economie;3078.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);HBO;Gedrag en maatschappij;1250.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);HBO;Gezondheidszorg;1143.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);HBO;Landbouw en natuurlijke omgeving;185.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);HBO;Onderwijs;1189.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);HBO;Sectoroverstijgend;16.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);HBO;Taal en cultuur;213.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);HBO;Techniek;1726.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);HBO;Totaal energietransitie;1726.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);WO;Totaal;3734.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);WO;Economie;460.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);WO;Gedrag en maatschappij;805.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);WO;Gezondheidszorg;449.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);WO;Landbouw en natuurlijke omgeving;175.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);WO;Natuur;595.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);WO;Onderwijs;26.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);WO;Recht;424.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);WO;Sectoroverstijgend;103.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);WO;Taal en cultuur;433.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);WO;Techniek;264.00
2022/2023;Arbeidsmarktregio;Amersfoort (A);WO;Totaal energietransitie;859.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);Totaal;Totaal;8871.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);Totaal;Economie;2699.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);Totaal;Gedrag en maatschappij;1186.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);Totaal;Gezondheidszorg;1152.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);Totaal;Landbouw en natuurlijke omgeving;120.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);Totaal;Natuur;233.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);Totaal;Onderwijs;1110.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);Totaal;Recht;343.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);Totaal;Sectoroverstijgend;68.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);Totaal;Taal en cultuur;419.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);Totaal;Techniek;1541.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);Totaal;Totaal energietransitie;1774.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);HBO;Totaal;6323.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);HBO;Economie;2310.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);HBO;Gedrag en maatschappij;657.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);HBO;Gezondheidszorg;845.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);HBO;Landbouw en natuurlijke omgeving;85.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);HBO;Onderwijs;1093.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);HBO;Sectoroverstijgend;2.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);HBO;Taal en cultuur;121.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);HBO;Techniek;1210.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);HBO;Totaal energietransitie;1210.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);WO;Totaal;2548.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);WO;Economie;389.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);WO;Gedrag en maatschappij;529.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);WO;Gezondheidszorg;307.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);WO;Landbouw en natuurlijke omgeving;35.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);WO;Natuur;233.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);WO;Onderwijs;17.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);WO;Recht;343.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);WO;Sectoroverstijgend;66.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);WO;Taal en cultuur;298.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);WO;Techniek;331.00
2022/2023;Arbeidsmarktregio;Drechtsteden (A);WO;Totaal energietransitie;564.00
2022/2023;Arbeidsmarktregio;Drenthe (A);Totaal;Totaal;7365.00
2022/2023;Arbeidsmarktregio;Drenthe (A);Totaal;Economie;2179.00
2022/2023;Arbeidsmarktregio;Drenthe (A);Totaal;Gedrag en maatschappij;923.00
2022/2023;Arbeidsmarktregio;Drenthe (A);Totaal;Gezondheidszorg;1056.00
2022/2023;Arbeidsmarktregio;Drenthe (A);Totaal;Landbouw en natuurlijke omgeving;246.00
2022/2023;Arbeidsmarktregio;Drenthe (A);Totaal;Natuur;165.00
2022/2023;Arbeidsmarktregio;Drenthe (A);Totaal;Onderwijs;1091.00
2022/2023;Arbeidsmarktregio;Drenthe (A);Totaal;Recht;173.00
2022/2023;Arbeidsmarktregio;Drenthe (A);Totaal;Sectoroverstijgend;14.00
2022/2023;Arbeidsmarktregio;Drenthe (A);Totaal;Taal en cultuur;225.00
2022/2023;Arbeidsmarktregio;Drenthe (A);Totaal;Techniek;1293.00
2022/2023;Arbeidsmarktregio;Drenthe (A);Totaal;Totaal energietransitie;1458.00
2022/2023;Arbeidsmarktregio;Drenthe (A);HBO;Totaal;6143.00
2022/2023;Arbeidsmarktregio;Drenthe (A);HBO;Economie;1968.00
2022/2023;Arbeidsmarktregio;Drenthe (A);HBO;Gedrag en maatschappij;709.00
2022/2023;Arbeidsmarktregio;Drenthe (A);HBO;Gezondheidszorg;921.00
2022/2023;Arbeidsmarktregio;Drenthe (A);HBO;Landbouw en natuurlijke omgeving;214.00
2022/2023;Arbeidsmarktregio;Drenthe (A);HBO;Onderwijs;1080.00
2022/2023;Arbeidsmarktregio;Drenthe (A);HBO;Sectoroverstijgend;5.00
2022/2023;Arbeidsmarktregio;Drenthe (A);HBO;Taal en cultuur;50.00
2022/2023;Arbeidsmarktregio;Drenthe (A);HBO;Techniek;1196.00
2022/2023;Arbeidsmarktregio;Drenthe (A);HBO;Totaal energietransitie;1196.00
2022/2023;Arbeidsmarktregio;Drenthe (A);WO;Totaal;1222.00
2022/2023;Arbeidsmarktregio;Drenthe (A);WO;Economie;211.00
2022/2023;Arbeidsmarktregio;Drenthe (A);WO;Gedrag en maatschappij;214.00
2022/2023;Arbeidsmarktregio;Drenthe (A);WO;Gezondheidszorg;135.00
2022/2023;Arbeidsmarktregio;Drenthe (A);WO;Landbouw en natuurlijke omgeving;32.00
2022/2023;Arbeidsmarktregio;Drenthe (A);WO;Natuur;165.00
2022/2023;Arbeidsmarktregio;Drenthe (A);WO;Onderwijs;11.00
2022/2023;Arbeidsmarktregio;Drenthe (A);WO;Recht;173.00
2022/2023;Arbeidsmarktregio;Drenthe (A);WO;Sectoroverstijgend;9.00
2022/2023;Arbeidsmarktregio;Drenthe (A);WO;Taal en cultuur;175.00
2022/2023;Arbeidsmarktregio;Drenthe (A);WO;Techniek;97.00
2022/2023;Arbeidsmarktregio;Drenthe (A);WO;Totaal energietransitie;262.00
2022/2023;Arbeidsmarktregio;Flevoland (A);Totaal;Totaal;13717.00
2022/2023;Arbeidsmarktregio;Flevoland (A);Totaal;Economie;4115.00
2022/2023;Arbeidsmarktregio;Flevoland (A);Totaal;Gedrag en maatschappij;1945.00
2022/2023;Arbeidsmarktregio;Flevoland (A);Totaal;Gezondheidszorg;1606.00
2022/2023;Arbeidsmarktregio;Flevoland (A);Totaal;Landbouw en natuurlijke omgeving;817.00
2022/2023;Arbeidsmarktregio;Flevoland (A);Totaal;Natuur;538.00
2022/2023;Arbeidsmarktregio;Flevoland (A);Totaal;Onderwijs;1456.00
2022/2023;Arbeidsmarktregio;Flevoland (A);Totaal;Recht;528.00
2022/2023;Arbeidsmarktregio;Flevoland (A);Totaal;Sectoroverstijgend;49.00
2022/2023;Arbeidsmarktregio;Flevoland (A);Totaal;Taal en cultuur;447.00
2022/2023;Arbeidsmarktregio;Flevoland (A);Totaal;Techniek;2216.00
2022/2023;Arbeidsmarktregio;Flevoland (A);Totaal;Totaal energietransitie;2754.00
2022/2023;Arbeidsmarktregio;Flevoland (A);HBO;Totaal;10598.00
2022/2023;Arbeidsmarktregio;Flevoland (A);HBO;Economie;3653.00
2022/2023;Arbeidsmarktregio;Flevoland (A);HBO;Gedrag en maatschappij;1328.00
2022/2023;Arbeidsmarktregio;Flevoland (A);HBO;Gezondheidszorg;1244.00
2022/2023;Arbeidsmarktregio;Flevoland (A);HBO;Landbouw en natuurlijke omgeving;756.00
2022/2023;Arbeidsmarktregio;Flevoland (A);HBO;Onderwijs;1440.00
2022/2023;Arbeidsmarktregio;Flevoland (A);HBO;Sectoroverstijgend;12.00
2022/2023;Arbeidsmarktregio;Flevoland (A);HBO;Taal en cultuur;133.00
2022/2023;Arbeidsmarktregio;Flevoland (A);HBO;Techniek;2032.00
2022/2023;Arbeidsmarktregio;Flevoland (A);HBO;Totaal energietransitie;2032.00
2022/2023;Arbeidsmarktregio;Flevoland (A);WO;Totaal;3119.00
2022/2023;Arbeidsmarktregio;Flevoland (A);WO;Economie;462.00
2022/2023;Arbeidsmarktregio;Flevoland (A);WO;Gedrag en maatschappij;617.00
2022/2023;Arbeidsmarktregio;Flevoland (A);WO;Gezondheidszorg;362.00
2022/2023;Arbeidsmarktregio;Flevoland (A);WO;Landbouw en natuurlijke omgeving;61.00
2022/2023;Arbeidsmarktregio;Flevoland (A);WO;Natuur;538.00
2022/2023;Arbeidsmarktregio;Flevoland (A);WO;Onderwijs;16.00
2022/2023;Arbeidsmarktregio;Flevoland (A);WO;Recht;528.00
2022/2023;Arbeidsmarktregio;Flevoland (A);WO;Sectoroverstijgend;37.00
2022/2023;Arbeidsmarktregio;Flevoland (A);WO;Taal en cultuur;314.00
2022/2023;Arbeidsmarktregio;Flevoland (A);WO;Techniek;184.00
2022/2023;Arbeidsmarktregio;Flevoland (A);WO;Totaal energietransitie;722.00
2022/2023;Arbeidsmarktregio;FoodValley (A);Totaal;Totaal;18028.00
2022/2023;Arbeidsmarktregio;FoodValley (A);Totaal;Economie;3008.00
2022/2023;Arbeidsmarktregio;FoodValley (A);Totaal;Gedrag en maatschappij;1896.00
2022/2023;Arbeidsmarktregio;FoodValley (A);Totaal;Gezondheidszorg;1395.00
2022/2023;Arbeidsmarktregio;FoodValley (A);Totaal;Landbouw en natuurlijke omgeving;7463.00
2022/2023;Arbeidsmarktregio;FoodValley (A);Totaal;Natuur;412.00
2022/2023;Arbeidsmarktregio;FoodValley (A);Totaal;Onderwijs;1341.00
2022/2023;Arbeidsmarktregio;FoodValley (A);Totaal;Recht;334.00
2022/2023;Arbeidsmarktregio;FoodValley (A);Totaal;Sectoroverstijgend;96.00
2022/2023;Arbeidsmarktregio;FoodValley (A);Totaal;Taal en cultuur;395.00
2022/2023;Arbeidsmarktregio;FoodValley (A);Totaal;Techniek;1688.00
2022/2023;Arbeidsmarktregio;FoodValley (A);Totaal;Totaal energietransitie;2100.00
2022/2023;Arbeidsmarktregio;FoodValley (A);HBO;Totaal;8182.00
2022/2023;Arbeidsmarktregio;FoodValley (A);HBO;Economie;2664.00
2022/2023;Arbeidsmarktregio;FoodValley (A);HBO;Gedrag en maatschappij;1255.00
2022/2023;Arbeidsmarktregio;FoodValley (A);HBO;Gezondheidszorg;1078.00
2022/2023;Arbeidsmarktregio;FoodValley (A);HBO;Landbouw en natuurlijke omgeving;264.00
2022/2023;Arbeidsmarktregio;FoodValley (A);HBO;Onderwijs;1312.00
2022/2023;Arbeidsmarktregio;FoodValley (A);HBO;Sectoroverstijgend;10.00
2022/2023;Arbeidsmarktregio;FoodValley (A);HBO;Taal en cultuur;107.00
2022/2023;Arbeidsmarktregio;FoodValley (A);HBO;Techniek;1492.00
2022/2023;Arbeidsmarktregio;FoodValley (A);HBO;Totaal energietransitie;1492.00
2022/2023;Arbeidsmarktregio;FoodValley (A);WO;Totaal;9846.00
2022/2023;Arbeidsmarktregio;FoodValley (A);WO;Economie;344.00
2022/2023;Arbeidsmarktregio;FoodValley (A);WO;Gedrag en maatschappij;641.00
2022/2023;Arbeidsmarktregio;FoodValley (A);WO;Gezondheidszorg;317.00
2022/2023;Arbeidsmarktregio;FoodValley (A);WO;Landbouw en natuurlijke omgeving;7199.00
2022/2023;Arbeidsmarktregio;FoodValley (A);WO;Natuur;412.00
2022/2023;Arbeidsmarktregio;FoodValley (A);WO;Onderwijs;29.00
2022/2023;Arbeidsmarktregio;FoodValley (A);WO;Recht;334.00
2022/2023;Arbeidsmarktregio;FoodValley (A);WO;Sectoroverstijgend;86.00
2022/2023;Arbeidsmarktregio;FoodValley (A);WO;Taal en cultuur;288.00
2022/2023;Arbeidsmarktregio;FoodValley (A);WO;Techniek;196.00
2022/2023;Arbeidsmarktregio;FoodValley (A);WO;Totaal energietransitie;608.00
2022/2023;Arbeidsmarktregio;Friesland (A);Totaal;Totaal;24031.00
2022/2023;Arbeidsmarktregio;Friesland (A);Totaal;Economie;8176.00
2022/2023;Arbeidsmarktregio;Friesland (A);Totaal;Gedrag en maatschappij;2894.00
2022/2023;Arbeidsmarktregio;Friesland (A);Totaal;Gezondheidszorg;2580.00
2022/2023;Arbeidsmarktregio;Friesland (A);Totaal;Landbouw en natuurlijke omgeving;1529.00
2022/2023;Arbeidsmarktregio;Friesland (A);Totaal;Natuur;418.00
2022/2023;Arbeidsmarktregio;Friesland (A);Totaal;Onderwijs;2997.00
2022/2023;Arbeidsmarktregio;Friesland (A);Totaal;Recht;549.00
2022/2023;Arbeidsmarktregio;Friesland (A);Totaal;Sectoroverstijgend;235.00
2022/2023;Arbeidsmarktregio;Friesland (A);Totaal;Taal en cultuur;758.00
2022/2023;Arbeidsmarktregio;Friesland (A);Totaal;Techniek;3895.00
2022/2023;Arbeidsmarktregio;Friesland (A);Totaal;Totaal energietransitie;4313.00
2022/2023;Arbeidsmarktregio;Friesland (A);HBO;Totaal;20424.00
2022/2023;Arbeidsmarktregio;Friesland (A);HBO;Economie;7619.00
2022/2023;Arbeidsmarktregio;Friesland (A);HBO;Gedrag en maatschappij;2271.00
2022/2023;Arbeidsmarktregio;Friesland (A);HBO;Gezondheidszorg;2220.00
2022/2023;Arbeidsmarktregio;Friesland (A);HBO;Landbouw en natuurlijke omgeving;1436.00
2022/2023;Arbeidsmarktregio;Friesland (A);HBO;Onderwijs;2974.00
2022/2023;Arbeidsmarktregio;Friesland (A);HBO;Sectoroverstijgend;58.00
2022/2023;Arbeidsmarktregio;Friesland (A);HBO;Taal en cultuur;223.00
2022/2023;Arbeidsmarktregio;Friesland (A);HBO;Techniek;3623.00
2022/2023;Arbeidsmarktregio;Friesland (A);HBO;Totaal energietransitie;3623.00
2022/2023;Arbeidsmarktregio;Friesland (A);WO;Totaal;3607.00
2022/2023;Arbeidsmarktregio;Friesland (A);WO;Economie;557.00
2022/2023;Arbeidsmarktregio;Friesland (A);WO;Gedrag en maatschappij;623.00
2022/2023;Arbeidsmarktregio;Friesland (A);WO;Gezondheidszorg;360.00
2022/2023;Arbeidsmarktregio;Friesland (A);WO;Landbouw en natuurlijke omgeving;93.00
2022/2023;Arbeidsmarktregio;Friesland (A);WO;Natuur;418.00
2022/2023;Arbeidsmarktregio;Friesland (A);WO;Onderwijs;23.00
2022/2023;Arbeidsmarktregio;Friesland (A);WO;Recht;549.00
2022/2023;Arbeidsmarktregio;Friesland (A);WO;Sectoroverstijgend;177.00
2022/2023;Arbeidsmarktregio;Friesland (A);WO;Taal en cultuur;535.00
2022/2023;Arbeidsmarktregio;Friesland (A);WO;Techniek;272.00
2022/2023;Arbeidsmarktregio;Friesland (A);WO;Totaal energietransitie;690.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);Totaal;Totaal;8355.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);Totaal;Economie;2669.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);Totaal;Gedrag en maatschappij;1123.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);Totaal;Gezondheidszorg;942.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);Totaal;Landbouw en natuurlijke omgeving;159.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);Totaal;Natuur;475.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);Totaal;Onderwijs;623.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);Totaal;Recht;435.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);Totaal;Sectoroverstijgend;114.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);Totaal;Taal en cultuur;496.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);Totaal;Techniek;1319.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);Totaal;Totaal energietransitie;1794.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);HBO;Totaal;5094.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);HBO;Economie;2021.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);HBO;Gedrag en maatschappij;572.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);HBO;Gezondheidszorg;549.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);HBO;Landbouw en natuurlijke omgeving;87.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);HBO;Onderwijs;611.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);HBO;Sectoroverstijgend;11.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);HBO;Taal en cultuur;152.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);HBO;Techniek;1091.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);HBO;Totaal energietransitie;1091.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);WO;Totaal;3261.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);WO;Economie;648.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);WO;Gedrag en maatschappij;551.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);WO;Gezondheidszorg;393.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);WO;Landbouw en natuurlijke omgeving;72.00
2022/2023;Arbeidsmarktregio;Gooi en Vechtstreek (A);WO;Natuur;475.00
